,c6643,c6947
2017-06-30 23:55:00,315.0,283.5
2017-07-01 00:00:00,315.0,283.5
2017-07-01 00:05:00,319.5,288.0
2017-07-01 00:10:00,306.0,306.0
2017-07-01 00:15:00,306.0,297.0
2017-07-01 00:20:00,310.5,297.0
2017-07-01 00:25:00,315.0,292.5
2017-07-01 00:30:00,310.5,292.5
2017-07-01 00:35:00,310.5,301.5
2017-07-01 00:40:00,301.5,301.5
2017-07-01 00:45:00,310.5,301.5
2017-07-01 00:50:00,306.0,301.5
2017-07-01 00:55:00,315.0,295.2
2017-07-01 01:00:00,319.5,288.0
2017-07-01 01:05:00,315.0,283.5
2017-07-01 01:10:00,310.5,297.0
2017-07-01 01:15:00,324.0,288.0
2017-07-01 01:20:00,315.0,301.5
2017-07-01 01:25:00,306.0,283.5
2017-07-01 01:30:00,318.0,294.0
2017-07-01 01:35:00,319.5,283.5
2017-07-01 01:40:00,319.5,297.0
2017-07-01 01:45:00,318.0,294.0
2017-07-01 01:50:00,306.0,306.0
2017-07-01 01:55:00,315.0,298.8
2017-07-01 02:00:00,292.5,300.0
2017-07-01 02:05:00,312.0,283.5
2017-07-01 02:10:00,301.5,297.0
2017-07-01 02:15:00,306.0,283.5
2017-07-01 02:20:00,315.0,301.5
2017-07-01 02:25:00,319.5,301.5
2017-07-01 02:30:00,310.5,292.5
2017-07-01 02:35:00,315.0,292.5
2017-07-01 02:40:00,315.0,288.0
2017-07-01 02:45:00,301.5,292.5
2017-07-01 02:50:00,306.0,282.0
2017-07-01 02:55:00,297.0,288.0
2017-07-01 03:00:00,301.5,298.8
2017-07-01 03:05:00,301.5,301.5
2017-07-01 03:10:00,319.5,292.5
2017-07-01 03:15:00,310.5,301.5
2017-07-01 03:20:00,315.0,279.0
2017-07-01 03:25:00,315.0,297.0
2017-07-01 03:30:00,297.0,306.0
2017-07-01 03:35:00,324.0,306.0
2017-07-01 03:40:00,301.5,301.5
